id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10697505,"5-Star Reviewed 2 bedroom Unit, 2 minutes to city",55269552,Jason,,Near West Side,41.87864042876558,-87.6850199761654,Entire home/apt,100,2,92,2018-11-04,2.81,1,345
10709981,Private Basement in Tri-Taylor Home,38117321,Allison,,Near West Side,41.8725951405355,-87.68648405181104,Private room,85,1,115,2018-11-06,3.37,1,164
10710405,Vintage Studio Efficiency,44130760,Julie,,Lincoln Park,41.93227301562983,-87.6398157966119,Entire home/apt,74,3,51,2018-09-15,1.54,1,0
10719657,"Family home. Master Spa suite,  5 bdrm, 4 ba",55398804,Elizabeth,,Jefferson Park,41.969174520570554,-87.77021578443534,Entire home/apt,300,2,6,2018-07-23,0.25,2,4
10728994,Lux 1 Bed Next to Mag Mile,4982817,Andrew,,Near North Side,41.89620282107098,-87.63211700493767,Entire home/apt,159,30,1,2018-08-27,0.37,8,180
10729123,1 Bedroom Luxury Near Michigan Ave,4982817,Andrew,,Near North Side,41.897136304028386,-87.6328155492106,Entire home/apt,199,21,0,,,8,180
10729296,Spectacular Views From 1 Bed Beauty,4982817,Andrew,,Near North Side,41.89722202902343,-87.63200128482528,Entire home/apt,189,21,1,2018-06-10,0.19,8,180
10740149,Bright 2BR in Wrigleyville by Sonder,12243051,Sonder,,Lake View,41.95005699133154,-87.66286313175328,Entire home/apt,123,2,33,2018-10-09,1.21,127,61
10747942,Gorgeous Patio in Cozy Modern Home,55566926,David,,Lincoln Park,41.929222133026116,-87.65681654292551,Private room,59,1,82,2018-10-28,2.45,2,174
10754882,Eclectic and Colorful Retro Apartment near Logan Square,12683531,Ben,,Avondale,41.940932883777236,-87.72193177034801,Entire home/apt,115,2,173,2018-10-30,5.90,1,138
10765065,Private Room w/ Bath near U of C,13893889,Alexandra & Meghan,,Hyde Park,41.80198638183301,-87.60464503280578,Private room,45,2,27,2018-11-11,0.82,2,0
10768189,Cozy Room in a Modern House with Patio Access,16593103,Andrew,,Edgewater,41.98285309092662,-87.67257639131215,Private room,138,2,127,2018-11-11,4.24,1,307
10771947,Flat in Pilsen,55681335,Tilek,,Lower West Side,41.859097447255124,-87.65775986681095,Private room,60,2,130,2018-10-28,3.88,1,22
10802513,215 WEST MODERN FURNISHED LOOP JR 1 BEDROOM (5),9400379,Chicago Property Concierge,,Loop,41.88203999185189,-87.63327258702645,Entire home/apt,120,31,5,2017-05-25,0.17,17,364
10811857,DOWNTOWN ROOM WITH FREE PARKING,55976787,Natalia,,Near West Side,41.874275315009655,-87.64728578127718,Private room,19,1,229,2018-10-26,7.24,34,357
10811900,Sunny Humble Abode,3620012,Rajee,,West Town,41.89214555465243,-87.66857296860464,Private room,65,1,65,2018-10-21,2.05,1,359
10824499,"Quiet & Simple, Queen bedroom",3836635,Caitlin,,Humboldt Park,41.910493289712505,-87.70404680739627,Private room,36,5,43,2017-10-30,1.37,3,5
10834971,Organic DIY Bed and Breakfast,21572445,Sean,,Dunning,41.94313820811749,-87.82281726986939,Entire home/apt,79,1,102,2018-10-29,3.11,2,87
10837496,Wicker Park-Entire Basement Apt,4982645,Jonathan,,West Town,41.90813684154193,-87.6831725037418,Private room,95,2,28,2016-10-13,0.83,2,0
10844851,Cozy Havana feel in Palmer Square,56168610,Ashley,,Logan Square,41.919019232936336,-87.70960470974858,Private room,45,1,15,2018-08-26,0.50,1,0
10859573,Steps to Wrigley Field & Southport Corridor.,23772119,Marina,,Lake View,41.947861638238706,-87.66341255641125,Entire home/apt,170,1,20,2018-08-19,0.68,1,269
10861804,Rehabbed BR in Logan Sq coop house,14300192,Asa,,Avondale,41.93696332340384,-87.7067456771474,Private room,32,4,5,2018-09-08,0.16,3,0
10862491,Private Room- Cozy Chicago 2 Bedroom Apartment. ❤️,24953006,Marion,,Lower West Side,41.849216872605695,-87.6839869333701,Private room,55,3,39,2018-10-29,1.14,2,354
10863022,Private Bedroom w/ bath in Chicago Downtown/Loop,56274815,Mosmi,,Near West Side,41.88858203015194,-87.64285344959413,Private room,75,1,48,2018-11-12,6.10,1,221
10874898,Lakeview 1 Bedroom short walk from Wrigley Field,14898769,Olivia,,Lake View,41.94072570776738,-87.6482163089341,Entire home/apt,400,2,1,2017-07-02,0.06,1,359
10879699,Entire Two Bedroom Condo,36722941,Dan,,Lincoln Square,41.97489789244205,-87.69006250336243,Entire home/apt,94,365,99,2017-10-17,3.05,3,72
10889124,"West Town Flat w/ View, Center of City",5854430,Dan,,West Town,41.893723967814985,-87.67255170114234,Entire home/apt,165,1,16,2018-09-11,1.22,3,169
10889345,"Adagio, Lincoln park elegant condo",10198651,Irene,,Lincoln Park,41.92302178086758,-87.65932707133695,Entire home/apt,275,2,5,2018-05-20,0.28,2,0
10910665,Room for limited for 4 ppl  =2 beds,56533426,Li,,Bridgeport,41.84289907082641,-87.64897973535628,Shared room,27,1,46,2018-10-28,1.36,4,360
10936910,Room Near University of Chicago,25354375,Tim,,Hyde Park,41.8010579969651,-87.60323463478178,Private room,36,22,2,2017-07-05,0.06,3,364
10943002,"*3BR,2Ba Elegant Penthouse* 8min to Downtown.",50492515,Anita,,Near West Side,41.8797685324246,-87.68274847612568,Entire home/apt,167,2,187,2018-11-04,5.70,3,158
10944822,Bright & Stylish in Lincoln Park + Patio,7290641,Megan,,Lincoln Park,41.931307930334704,-87.65081445659474,Entire home/apt,175,2,31,2018-10-21,0.93,1,182
10945786,Park views in Pilsen (Rush/UIC),37168823,Adrienne,,Lower West Side,41.85523356624253,-87.67426703805582,Entire home/apt,125,2,22,2018-10-22,0.68,1,349
10947455,4 Bed Shared Room - Wrigley Hostel,7391164,Brendan,,Lake View,41.946247229001926,-87.65537974457837,Shared room,27,1,60,2018-10-03,1.95,10,364
10959560,Cozy & private 2 bed in Bucktown #BlueLineAirbnb,26896157,Stacy,,Logan Square,41.91887842092128,-87.69226211582242,Entire home/apt,120,3,167,2018-11-12,4.97,2,70
10968314,Sweet Home Chicago,3531690,Heather,,West Town,41.90824020981887,-87.6952416693807,Private room,60,2,0,,,1,0
10971010,Melrose Place Chicago 3BR,56917234,Lara,,Avondale,41.94038489920579,-87.72499127423252,Entire home/apt,99,2,78,2018-11-05,2.57,8,352
10971343,Historic Irving Park Home - Sleeps 26,56917234,Lara,,Avondale,41.93959632377493,-87.72552971273485,Entire home/apt,699,2,20,2018-03-15,0.67,8,344
10971626,Urban Oasis @ Fulton House!,56917234,Lara,,East Garfield Park,41.88620539879599,-87.70363964577315,Entire home/apt,199,2,117,2018-10-21,3.62,8,337
10971749,"Cottonwood Inn  ""Personal Hotel w Victorian Charm""",56925978,Marcie,,Ashburn,41.74250428055515,-87.71207601984733,Entire home/apt,78,1,23,2018-10-14,3.17,1,81
10992395,"Guest BR in spacious, modern loft",17479714,Kee-Won,,West Town,41.9023545865493,-87.67933444012095,Private room,63,1,166,2018-10-18,5.42,1,66
10997225,Private penthouse with skyline view,57063930,Steve,,Lincoln Park,41.92845026884626,-87.65206161804807,Private room,100,1,100,2018-11-12,3.13,1,355
10998267,Chicago Private Studio near Midway,37279996,Yesenia&Rita,,West Elsdon,41.78740579088873,-87.71771646186056,Private room,85,1,3,2018-06-11,0.10,2,365
10999085,4 Bed Female Dorm - Wrigley Hostel,7391164,Brendan,,Lake View,41.94512250017795,-87.65481751248237,Shared room,27,1,34,2018-03-11,1.01,10,365
11010086,Logan Square gem! Parking included,57131868,Don And Kelly,,Logan Square,41.91944560248233,-87.69827898600592,Entire home/apt,100,2,102,2018-10-29,3.10,2,43
11011261,Minutes from Midway Airport #2,56642826,Frank,,West Lawn,41.75368077718083,-87.72966097995996,Private room,33,1,41,2018-08-31,1.26,2,159
11018447,5-Star★ Safe & Cozy Map Room! FREE Pkg 25m to Loop,13075934,Kayla,,Logan Square,41.918469483052576,-87.70622451800294,Private room,69,1,93,2018-10-21,2.85,2,31
11018960,Safe&Roomy Chicago Room; 25min to Loop,13075934,Kayla,,Logan Square,41.91878338413766,-87.70773791334794,Private room,79,1,44,2018-10-21,1.35,2,41
11056945,Chicago Penthouse Suite,57387860,Freehand,,Near North Side,41.89195476709816,-87.62805090154701,Private room,850,1,9,2018-07-01,0.30,33,179
11059179,"Spacious, Sunny Room in a Hip Pad",4824182,Delwyn,,Logan Square,41.916996894022326,-87.70701963989518,Private room,30,1,9,2018-10-27,2.23,1,0
11066888,Alewyfe Inn- Urban Farm Guest Room,50604047,Carla,,North Lawndale,41.85692449032913,-87.69475949382394,Private room,47,2,8,2018-09-17,0.30,3,0
11077364,Private Room In Spacious Humboldt Artist Loft,43716650,Kyra,,West Town,41.90908695088296,-87.69155034404277,Private room,60,1,9,2018-10-28,4.29,1,5
11107308,Andersonville Cozy Luxury,10918018,Keith And Chip,,Edgewater,41.98562436865982,-87.66175326712126,Entire home/apt,190,2,23,2018-10-21,1.28,1,25
11139981,Sydni Suites near the University of Chgo 2-bdrm.,57893727,Bill & Kathy,,Woodlawn,41.777999331648914,-87.5883590835429,Entire home/apt,114,3,54,2018-11-12,1.74,3,349
11142450,Sydni Suites near the University of Chicago 1-bdrm,57893727,Bill & Kathy,,Woodlawn,41.7767467707496,-87.58825854883202,Entire home/apt,99,3,41,2018-10-08,2.20,3,354
11145640,Sydni Suites near the University of Chicago 2-bdrm,57893727,Bill & Kathy,,Woodlawn,41.776529246781976,-87.58741106544521,Entire home/apt,114,3,38,2018-11-11,1.25,3,355
11146814,Matt's Park Place,22215535,Matt,,Lower West Side,41.856133558316586,-87.67298706669415,Entire home/apt,55,1,141,2018-11-01,4.24,3,38
11156910,Renovated 2 bed/1 bath Oldtown Apt,48678475,Bryce,,Lincoln Park,41.91171134737349,-87.6392660433152,Entire home/apt,195,2,63,2017-08-12,1.98,1,43
11176460,NEW Designer Single Family Home w Amazing Outdoors,1132121,Robert,,Lake View,41.93602395788729,-87.65589616972477,Entire home/apt,579,2,22,2018-02-18,0.88,1,0
11177343,Boystown Apartment Lakeview/Wrigley,19169134,Ian,,Lake View,41.94458667591443,-87.65067914753482,Private room,56,2,11,2017-04-02,0.35,1,84
11180658,SUNNY & UPDATED VINTAGE 2BR/1BA,57535057,Hannah,,Edgewater,41.987149473570106,-87.66261702649997,Entire home/apt,75,1,230,2018-11-08,6.86,1,235
11187498,Sunny Pilsen Launch Pad *2 Bedrooms*,10575084,Pete,,Lower West Side,41.854458975417955,-87.6725108047931,Entire home/apt,100,3,145,2018-11-14,4.47,1,134
11205769,3 BR unit next to Wrigley Field,1410585,Aina,,Lake View,41.946894759117434,-87.6545450521465,Entire home/apt,550,2,32,2018-08-26,1.02,1,361
11207835,3BR/1.5BA Between Downtown and U. of Chicago,44254941,Jean,,Grand Boulevard,41.81602056156678,-87.60758804868505,Entire home/apt,125,28,28,2018-09-15,0.91,1,356
11209152,Two apartments in the same building,16680094,Shana & Mike,,West Town,41.89972061560449,-87.68053910435457,Entire home/apt,563,3,28,2018-10-22,0.90,3,312
11236476,Charming Andersonville Neighborhood,58584952,Susan,,Edgewater,41.98016285969599,-87.67022754367125,Entire home/apt,125,1,112,2018-11-11,4.37,1,115
11240415,Urban Farm Fun 2!,10917550,Nicky,,East Garfield Park,41.8868742771263,-87.7081678446246,Entire home/apt,88,1,154,2018-10-29,4.67,13,332
11256815,"Charm on the park, fully upgraded",50732175,Jen,,Lake View,41.942919281690415,-87.67334144011839,Entire home/apt,140,4,71,2018-10-28,2.26,1,141
11261614,"Private room #1, shared home. Steps to the train!",975571,Steve And Peter,,Uptown,41.971959358803915,-87.65851488574647,Private room,46,1,241,2018-11-02,7.42,3,145
11267982,Logan Square 2BR 2BA Guest House at Haas Park,12436354,Clyde,,Logan Square,41.92497459725056,-87.69616655508838,Entire home/apt,135,1,254,2018-11-05,7.90,1,319
11276504,Fort Washington Celestial Room,22608682,Ryan,,East Garfield Park,41.884024176688705,-87.70910448009084,Private room,21,1,269,2018-11-02,8.18,11,353
11278906,New Gold Coast Amazing Location,35409090,Antonio,,Near North Side,41.89852134137841,-87.63106038266623,Entire home/apt,95,2,166,2018-11-05,5.17,1,51
11284099,IMPRESSIVE VIEW LOCATION + POOL+GYM+ SPA,55199486,HomeChicago,,Loop,41.88646123847525,-87.6166200646569,Entire home/apt,150,60,4,2017-07-01,0.12,5,365
11305290,"Private bedroom, walk to Midway!",54727409,Marilu,,West Elsdon,41.794181263287506,-87.7305253588821,Private room,45,1,10,2018-07-25,1.60,1,180
11311087,Handsome 3BR in Lincoln Park by Sonder,12243051,Sonder,,Lincoln Park,41.925678509424856,-87.66603800114083,Entire home/apt,165,2,42,2018-09-09,1.33,127,154
11314527,NEW SLEEK CONDO VIEWS HIGH-END POOL,55199486,HomeChicago,,Near North Side,41.893280057891715,-87.6189416378487,Entire home/apt,200,31,0,,,5,318
11316564,Style + Comfort | Come to the Northside,57033860,Noelle,,Lincoln Square,41.97613212244074,-87.68523959442506,Entire home/apt,250,4,3,2018-08-08,0.76,2,167
11334852,"HUGE Unique 1Bed Lakeview, Wrigleyville, Boystown",16397369,David,,Lake View,41.954028964174256,-87.65071787652846,Entire home/apt,109,1,93,2018-11-10,2.90,1,69
11364317,"Spacious rm w/wifi, cable & parking",59545047,Kris,,Lincoln Square,41.976656405200984,-87.6876751750666,Private room,59,1,1,2016-07-20,0.04,1,0
11370335,"VII Peaceful Accommodation, Chicago",41503184,Cote,,Austin,41.88485173121198,-87.77445350660751,Private room,27,2,23,2018-10-22,0.77,5,327
11419164,Bright One Bedroom in Bucktown,618546,Jamie,,Logan Square,41.92073483062393,-87.68258502936278,Entire home/apt,100,2,30,2018-07-05,0.96,1,0
11431811,2 bedroom/ 2 baths. lake and wrig,43719438,Aziz,,Uptown,41.95848120920831,-87.64864487136562,Entire home/apt,200,1,67,2018-10-28,2.18,1,361
11433385,Gorgeous Condo Steps Away from the Red Line!,47567772,Mia,,Rogers Park,42.00119273360491,-87.6611613816161,Entire home/apt,190,1,9,2018-08-04,0.49,5,328
11433502,One Bedroom Condo next to Loyola University,47567772,Mia,,Rogers Park,42.00155566338279,-87.66227308094949,Entire home/apt,200,1,13,2018-09-03,0.41,5,312
11436712,"2BR Condo next to Red Line, Restaurants, and More!",47567772,Mia,,Rogers Park,42.00101756608476,-87.6620752350988,Private room,210,1,14,2018-09-30,0.44,5,356
11436765,Luxury 2BR Suite @ The Flats at Loyola Station,47567772,Mia,,Rogers Park,42.00094846742262,-87.66218855902717,Entire home/apt,210,1,27,2018-11-12,1.28,5,316
11436834,Artsy 2BDR Condo in the Heart of Roger's Park,47567772,Mia,,Rogers Park,42.00153884217623,-87.66161272332582,Entire home/apt,260,1,10,2018-08-20,0.34,5,86
11436874,LrgStudio/SteamRoom @McCormickPlace/Lake/Sox&Bears,57320919,Michelle,,Douglas,41.83433266858747,-87.6172580249803,Entire home/apt,89,2,78,2018-11-04,3.86,1,204
11456471,2b/2b Corner Luxury w/ Large Balcony and Views,71423,Anthony,,Near North Side,41.88934692631755,-87.6272370593281,Entire home/apt,199,3,144,2018-11-04,4.43,3,77
11456952,Laid-back luxe~minutes to McCormick Place!,60246917,Pam,,Douglas,41.83662296634643,-87.61352127745329,Entire home/apt,825,2,27,2018-10-07,1.58,2,101
11459249,3b/3b Lux Huge Corner Amazing Navy Pier Views,36459240,Jim,,Loop,41.8855074004954,-87.62351685020269,Entire home/apt,249,3,94,2018-11-04,2.94,3,92
11459685,Private 1BR in a central location,17719434,Alex,,Irving Park,41.94703812989372,-87.71353791851307,Entire home/apt,75,2,104,2018-11-04,3.19,1,170
11459929,3b/3b Spacious Lux Skyview of Navy Pier w/ Pool!,37190789,Jason,,Near North Side,41.89347828889721,-87.6256877543292,Entire home/apt,206,3,108,2018-11-05,3.34,4,91
11463156,Bright 2 Bedroom on Historic Logan Blvd,7466666,Travis,,Logan Square,41.929309984995044,-87.70265063190026,Entire home/apt,141,2,163,2018-11-05,5.36,1,344
11476089,ENTIRE HOME Hyde Pk area & 3mi to McCormick Place,60384555,Tamera,,Kenwood,41.813057255614275,-87.59963766119327,Entire home/apt,170,2,44,2018-10-17,1.43,1,354
11476206,中唐【202】Chinatown (Private Bedroom),60390549,Zhi,,Armour Square,41.84794159452346,-87.63255255389946,Private room,59,1,91,2018-11-13,2.76,10,353
11476512,Charming Lakeside Apartment,43735222,Elizabeth,,Rogers Park,42.01930898828126,-87.66657573132755,Entire home/apt,86,1,114,2018-10-28,3.58,1,358
11494524,3br 2 bath 2 Floors Logan Square,2065595,Nathan,,Logan Square,41.92492672687457,-87.71711901236091,Entire home/apt,260,3,3,2016-08-21,0.10,1,330
11494809,Lakeview Room Near Wrigley,31305616,Sarah,,Lake View,41.94496871203656,-87.6475499791515,Private room,80,1,33,2016-11-23,1.06,2,0
11506193,Spacious Studio in the Edgewater area,48324178,Jonathan,,Edgewater,41.99071063477136,-87.655599427323,Entire home/apt,99,1,21,2017-05-24,0.74,1,43
11509281,Private room in Wicker Park,15517527,Lisa,,West Town,41.907576477314585,-87.67139984538458,Private room,75,2,52,2018-10-29,2.30,1,78
11510864,Secret City Garden 2 Blocks 2 Train,10917550,Nicky,,East Garfield Park,41.88642799562839,-87.70265127743596,Entire home/apt,96,1,136,2018-10-29,4.18,13,353
11512706,Sunny condo in Old Town/Gold Coast,3173205,Sejal,,Near North Side,41.90458840696332,-87.63306304509996,Entire home/apt,89,29,7,2018-05-26,0.23,1,327
11525186,Historic Apartment in Bucktown,4908881,Irena & Martin,,Logan Square,41.91604064395706,-87.68284122440532,Entire home/apt,149,2,117,2018-11-10,3.59,4,355
11527162,Specious private bedroom,60782524,Laimis,,Lake View,41.94105440285025,-87.64895771653735,Private room,125,1,29,2018-10-17,0.98,1,356
11544575,"large clean room, private. and family friendly.",54213500,Martin,,Logan Square,41.91582035827401,-87.69623208347494,Private room,45,3,17,2018-10-16,0.56,2,365
11582953,Million Dollar Views! Luxury Downtown Skyhouse!,6341314,Michelle,,Loop,41.88469489533594,-87.6362460983268,Entire home/apt,375,2,78,2018-10-26,2.43,4,242
11587715,"Cozy 1 Bdrm Apt. In Pilsen, Chi",57189294,Linda,,Lower West Side,41.85747013676896,-87.67962029790317,Entire home/apt,61,2,8,2018-08-13,0.26,1,0
11589928,Stay in a Historic Mansion in Lincoln Park!,20521416,Nick,,Lincoln Park,41.92702044554496,-87.64521945431996,Entire home/apt,90,5,98,2018-11-05,3.11,4,146
11593714,Cozy Clean & Modern 2BD in Logan Square / Avondale,25550538,Alex,,Avondale,41.94019374336642,-87.71746099907122,Entire home/apt,72,13,26,2018-09-21,0.80,1,134
11605563,AMAZING 1400 SQFT 2BR/2BA! ALL NEW!,24388042,DeLuxe,,Loop,41.88549475622941,-87.63541161380692,Entire home/apt,300,75,0,,,10,365
11609854,"Spacious Room, Private Bath near Stores & Bus [M2",18714715,Aiste,,Near West Side,41.88032781964444,-87.68667338300513,Private room,55,7,16,2018-10-12,0.57,10,151
11616727,Studio/room 100% private space!,61510402,Christophe,,Lower West Side,41.859186883080085,-87.64423806162024,Entire home/apt,72,1,181,2018-10-29,5.60,3,217
11634283,Hip Room - Minutes from Wrigley/Boystown,8549643,George & Sean,,Lake View,41.95300932989074,-87.65457741427647,Private room,85,1,71,2018-10-30,2.20,25,129
11637237,Heart of Pilsen Modern 2BR Flat,1482951,Daniel And Tes,,Lower West Side,41.85949584736398,-87.65736657769874,Entire home/apt,133,2,147,2018-11-12,4.62,2,249
11641955,Cozy private suite in heart of Andersonville,37399163,Joan,,Edgewater,41.98396049032071,-87.67139406777342,Entire home/apt,80,1,137,2018-11-04,5.70,1,162
11658178,Lincoln Park Condo,61868239,Michael,,Lincoln Park,41.927995513389504,-87.66358442128842,Entire home/apt,175,2,10,2018-10-29,0.33,2,5
11661652,"268 Comfy, remodeled condo 4B in center Chinatown.",7629653,Helen,,Armour Square,41.853399764629515,-87.63681400642423,Entire home/apt,179,1,98,2018-11-04,3.48,6,340
11675539,HUMBLE ABODE  in Wicker Park :-) 2Br/1Ba,10125923,Isaac,,West Town,41.90735653652143,-87.6842269223038,Entire home/apt,199,2,37,2018-11-02,1.18,1,358
11676587,"Huge 4BR, 3 Story Townhouse Ideal For Your Group!!",22658916,Andy,,Near West Side,41.88111309458094,-87.68241705672447,Entire home/apt,253,2,73,2018-10-08,2.24,4,169
11680697,*LovelyBrightRoom#2*in*CentralApt*,3745670,Poppy,,West Town,41.902049659583646,-87.69812164934608,Private room,40,1,141,2018-10-29,4.52,2,265
11691167,Great West Town 1 Bedroom!!,62116323,Carl,,West Town,41.89361385781336,-87.66177307157047,Entire home/apt,55,1,109,2018-10-26,3.35,1,166
11693541,Sunny Wicker Park Apartment,15619052,Greg,,West Town,41.90696224890879,-87.6852709771821,Entire home/apt,129,2,131,2018-11-12,4.07,1,255
11697616,Incredible Little Italy location!,62162690,Ruben,,Near West Side,41.86886614231779,-87.66174467020261,Private room,50,2,161,2018-10-30,5.06,1,133
11698006,Private Room in Bridgeport Home,29593618,Gloria,,Bridgeport,41.83514690519652,-87.63709445805151,Private room,65,1,105,2018-11-03,3.26,1,228
11698952,LUXURY | EXTENDED STAY | PERFECT FOR FAMILIES,55199486,HomeChicago,,Loop,41.88729295807707,-87.6176754017753,Entire home/apt,165,31,2,2018-09-26,0.07,5,365
11722721,Best price room in Chicago,56533426,Li,,Mckinley Park,41.83654320625894,-87.66559337207708,Private room,25,1,17,2018-10-21,0.72,4,349
11727954,Vintage 3BR in Lake View by Sonder,12243051,Sonder,,Lake View,41.95143490864635,-87.65936002763696,Entire home/apt,149,2,16,2018-10-22,0.57,127,153
11728273,Handsome 3BR in Lake View by Sonder,12243051,Sonder,,Lake View,41.95142389439064,-87.65991002415902,Entire home/apt,149,2,42,2018-09-30,1.50,127,161
11732807,Top floor apt in historic home,957004,Julie,,Edgewater,41.97942103171013,-87.67269658953649,Entire home/apt,138,2,16,2018-10-28,0.52,1,356
11740335,Cozy Home and Garden,58773353,Guadalupe,,South Lawndale,41.8400651320277,-87.7097511105781,Entire home/apt,60,1,141,2018-11-12,4.43,1,219
11750869,Cozy Architect Designed Logan Square Apartment,679698,Erin,,Logan Square,41.92042063040886,-87.71084668788203,Entire home/apt,110,3,7,2017-04-16,0.22,2,0
11753167,Comfortable Designer 3Br - Chicago,61819983,Joe,,Uptown,41.97462805079292,-87.6604965767589,Entire home/apt,149,2,123,2018-11-03,3.83,4,349
11760212,RIVER NORTH PREMIUM 2BEDSw/GYM/POOL,55199486,HomeChicago,,Near West Side,41.88809216539179,-87.64273861773017,Entire home/apt,135,31,2,2018-11-03,0.07,5,350
11768586,Comfortable Bedroom in Bronzeville (QUEEN BED),62642421,Charleston,,Grand Boulevard,41.81174497650749,-87.62337019811565,Private room,55,1,29,2018-10-15,1.56,1,0
11774365,Spacious 1BR in Logan Square,16215472,Sean,,Logan Square,41.92644822099866,-87.71107978447077,Private room,65,3,71,2018-11-03,2.24,1,354
11799685,"Private Room - Logan Square, 20 Min To Downtown",62825933,Angela,,Logan Square,41.91601257259645,-87.6983804440708,Private room,35,5,32,2018-08-30,1.00,1,167
11802754,Cozy room in a Charming Coach House,9498517,Sharon,,West Town,41.910310166464214,-87.69356344122235,Private room,55,2,89,2018-10-15,3.09,1,126
11813823,Cozy Logan Square Garden Unit,19787930,Kerry,,Logan Square,41.92263474876702,-87.71798890705693,Entire home/apt,85,2,82,2018-11-11,5.26,1,43
11816750,Sunny Corner Condo,62935482,Lindsay,,West Town,41.90705181363158,-87.68784318363389,Private room,120,1,15,2017-12-03,0.50,2,0
11825361,Meeting / lecture or creative space,19069769,Brad,,Logan Square,41.9241686638548,-87.68985231831553,Entire home/apt,150,2,17,2016-11-07,0.58,5,334
11860623,Comfy room in northside Chicago B&B,32907860,Virginia,,Lake View,41.939530666613095,-87.6548562323973,Private room,125,1,23,2018-09-19,0.75,1,112
11866232,2Bed 2Bath Hyde Park Condo,13893889,Alexandra & Meghan,,Hyde Park,41.800363421570545,-87.60606486609277,Entire home/apt,170,2,31,2018-10-28,1.10,2,0
11874353,1BR LUX River North Apartment + Terrace!,63313003,K,,Near North Side,41.89551191982118,-87.63381428517856,Entire home/apt,128,30,1,2016-10-02,0.04,17,365
11874451,2BR Corner Spot in Downtown Chicago,63313003,K,,Near North Side,41.888617343158785,-87.63384898256213,Entire home/apt,179,30,10,2018-06-13,0.33,17,78
11874525,Swanky spot: classy Chicago River,63313003,K,,Loop,41.88568020329682,-87.63094995387988,Entire home/apt,141,14,4,2018-07-19,0.44,17,349
11874600,Sophisticated spot on River in Loop,63313003,K,,Loop,41.88724094039649,-87.63114323701411,Entire home/apt,140,30,5,2018-05-04,0.18,17,90
11875005,Sleek + modern iconic skyscraper!,63313003,K,,Loop,41.88582172282579,-87.61943202451377,Entire home/apt,139,11,6,2018-09-16,0.23,17,90
11875074,Sleek + Modern 2: Tall Skyscrapers,63313003,K,,Loop,41.88641482959788,-87.620594423965,Entire home/apt,139,30,1,2018-08-31,0.39,17,335
11887649,Wonderful 2 bed/1bath on Historical Blvd,63391513,Dannie,,Near West Side,41.87629075099746,-87.66178774045872,Entire home/apt,175,2,24,2018-10-17,0.98,1,172
11902507,Your Cozy 2nd Home!Near O'Hare Airport/Entire Apt,63490400,Allende,,Portage Park,41.953851278980835,-87.77996877589122,Entire home/apt,99,2,85,2018-10-15,3.12,1,11
11904373,Gorgeous/Spacious 2 Floor Apartment,7160641,Eric,,West Town,41.89605954735207,-87.66200594267039,Entire home/apt,200,1,134,2018-11-04,4.26,2,133
11918343,Cozy Quiet Lake View Apt near Loyola and beach,8956434,Richard,,Edgewater,41.995430964590966,-87.65613885943489,Entire home/apt,89,3,46,2018-10-28,1.50,1,273
11923150,Safest area Smarthome next to CTA close to Wrigley,34130188,Damoon,,North Center,41.95296523519695,-87.67501789253441,Entire home/apt,155,1,246,2018-11-04,7.99,3,349
11926246,Charming Victorian Home,1385047,Annmarie,,Norwood Park,41.98323851834092,-87.80446975723947,Private room,125,1,3,2018-08-04,0.09,2,365
11927345,Spacious and Charming in Chicago,13776575,Cory,,Austin,41.889662620486796,-87.77416751256985,Entire home/apt,129,2,16,2018-07-29,0.50,1,7
11952599,Downtown Two Bedroom Lake View -Business Extended,3965428,Rob,,Loop,41.88788382777276,-87.61566400696171,Entire home/apt,204,31,4,2018-06-22,0.13,16,365
11965062,Cozy Studio in the Heart of Chicago,38749484,Kelly,,Near North Side,41.90286850180996,-87.63367955510218,Entire home/apt,100,1,12,2017-05-13,0.38,1,0
11965767,Unique Lincoln Park Duplex Apt,63912106,Unique Lincoln Park Duplex Apartmen,,Lincoln Park,41.918761153322315,-87.64187011969118,Entire home/apt,135,1,131,2018-11-04,4.10,1,156
11969085,Modern Design 2BR Penthouse in Hip Logan Square,4491318,Marie,,Logan Square,41.92236545688601,-87.71523656093107,Entire home/apt,129,2,132,2018-10-29,4.85,4,331
11971419,Awesome Single Fam. Home in Wicker Park- Sleeps 9,4982645,Jonathan,,West Town,41.908159604909685,-87.68227878773492,Entire home/apt,500,2,12,2017-10-22,0.41,2,7
11972493,"3BR, Family Friendly, Free Parking",63967447,Alicia,,Irving Park,41.95927552581257,-87.71088401287331,Entire home/apt,135,1,86,2018-10-07,2.74,2,181
11973145,"Bright, Modern Loft Studio w/Yard",229480,Dennis,,West Town,41.894103510338084,-87.66070835612047,Entire home/apt,100,3,113,2018-10-29,3.68,1,59
11980852,ArtDeco Room,64027898,Ron,,Lake View,41.9445983539884,-87.64806089263918,Private room,120,1,1,2016-07-17,0.04,6,40
11983838,Roscoe Village - Charming 3 bed 2 bath HM1,683529,Joe,,North Center,41.945174044379,-87.68207342665863,Entire home/apt,300,1,3,2018-08-20,0.55,20,352
